time,red,green,blue,green2,blue2,orange
19:07:08,10.646424,27.840036,36.043788,26.054958,32.883701,4.351617
19:07:09,9.175240,29.382030,37.610301,26.054958,34.411323,4.351617
19:07:10,10.646424,29.382030,37.610301,26.054958,34.411323,4.351617
19:07:11,9.175240,29.382030,36.043788,26.054958,34.411323,4.351617
19:07:12,10.646424,29.382030,36.043788,26.054958,34.411323,4.351617
19:07:13,10.646424,29.382030,37.610301,26.054958,35.942962,4.351617
19:07:14,10.646424,29.382030,36.043788,26.054958,35.942962,4.351617
19:07:15,9.175240,29.382030,37.610301,26.054958,34.411323,4.351617
19:07:16,9.175240,29.382030,36.043788,26.054958,35.942962,4.351617
19:07:17,6.243864,26.302268,31.369186,21.477590,31.359674,1.378812
19:07:18,9.175240,29.382030,36.043788,26.054958,35.942962,4.351617
19:07:19,9.175240,30.927831,37.610301,24.525434,35.942962,4.351617
19:07:20,9.175240,29.382030,36.043788,24.525434,35.942962,2.863312
19:07:21,10.646424,29.382030,37.610301,26.054958,35.942962,4.351617
19:07:22,10.646424,30.927831,36.043788,24.525434,35.942962,4.351617
19:07:23,9.175240,30.927831,36.043788,26.054958,37.478614,4.351617
19:07:24,10.646424,32.477859,37.610301,26.054958,37.478614,5.843728
19:07:25,10.646424,32.477859,37.610301,26.054958,39.018074,4.351617
19:07:26,10.646424,32.477859,39.180831,27.588708,39.018074,5.843728
19:07:27,10.646424,32.477859,37.610301,27.588708,39.018074,5.843728
19:07:28,10.646424,32.477859,37.610301,27.588708,40.561546,5.843728
19:07:29,10.646424,34.031688,37.610301,27.588708,40.561546,5.843728
19:07:30,12.121412,32.477859,37.610301,27.588708,40.561546,5.843728
19:07:31,10.646424,32.477859,39.180831,26.054958,40.561546,5.843728
19:07:32,10.646424,32.477859,37.610301,26.054958,40.561546,5.843728
19:07:33,12.121412,32.477859,37.610301,26.054958,40.561546,5.843728
19:07:34,10.646424,32.477859,37.610301,26.054958,40.561546,5.843728
19:07:35,10.646424,32.477859,39.180831,26.054958,40.561546,5.843728
19:07:36,10.646424,34.031688,37.610301,27.588708,40.561546,5.843728
19:07:37,12.121412,32.477859,37.610301,26.054958,42.109039,5.843728
19:07:38,10.646424,34.031688,39.180831,27.588708,42.109039,5.843728
19:07:39,12.121412,34.031688,37.610301,27.588708,42.109039,5.843728
19:07:40,10.646424,32.477859,37.610301,26.054958,42.109039,5.843728
19:07:41,10.646424,34.031688,37.610301,26.054958,42.109039,5.843728
19:07:42,12.121412,34.031688,37.610301,27.588708,42.109039,5.843728
19:07:43,10.646424,32.477859,39.180831,26.054958,42.109039,5.843728
19:07:44,10.646424,32.477859,39.180831,26.054958,43.660545,5.843728
19:07:45,12.121412,34.031688,39.180831,27.588708,43.660545,5.843728
19:07:46,12.121412,34.031688,39.180831,27.588708,43.660545,5.843728
19:07:47,12.121412,34.031688,39.180831,27.588708,43.660545,7.339431
19:07:48,12.121412,34.031688,39.180831,27.588708,43.660545,5.843728
19:07:49,12.121412,34.031688,39.180831,27.588708,43.660545,5.843728
19:07:50,12.121412,34.031688,39.180831,27.588708,43.660545,5.843728
19:07:51,12.121412,34.031688,37.610301,27.588708,43.660545,5.843728
19:07:52,12.121412,34.031688,39.180831,27.588708,43.660545,5.843728
19:07:53,12.121412,34.031688,39.180831,27.588708,45.216068,5.843728
19:07:54,12.121412,34.031688,39.180831,26.054958,45.216068,5.843728
19:07:55,10.646424,32.477859,37.610301,26.054958,45.216068,4.351617
19:07:56,10.646424,32.477859,37.610301,26.054958,45.216068,5.843728
19:07:57,10.646424,32.477859,37.610301,26.054958,45.216068,5.843728
19:07:58,10.646424,34.031688,37.610301,26.054958,45.216068,5.843728
19:07:59,12.121412,32.477859,37.610301,26.054958,45.216068,5.843728
19:08:00,12.121412,32.477859,37.610301,26.054958,45.216068,5.843728
19:08:01,12.121412,34.031688,37.610301,27.588708,45.216068,5.843728
19:08:02,10.646424,34.031688,37.610301,26.054958,46.775394,5.843728
19:08:03,12.121412,35.589748,39.180831,27.588708,46.775394,5.843728
19:08:04,12.121412,35.589748,39.180831,27.588708,46.775394,5.843728
19:08:05,12.121412,35.589748,39.180831,27.588708,48.338951,5.843728
19:08:06,12.121412,35.589748,39.180831,26.054958,48.338951,5.843728
19:08:07,13.599994,37.151615,39.180831,27.588708,48.338951,5.843728
19:08:08,12.121412,35.589748,39.180831,27.588708,48.338951,7.339431
19:08:09,12.121412,35.589748,39.180831,27.588708,48.338951,7.339431
19:08:10,12.121412,35.589748,39.180831,27.588708,49.906311,7.339431
19:08:11,12.121412,34.031688,39.180831,27.588708,49.906311,7.339431
19:08:12,12.121412,35.589748,39.180831,27.588708,49.906311,5.843728
19:08:13,12.121412,34.031688,39.180831,27.588708,49.906311,5.843728
19:08:14,13.599994,34.031688,39.180831,27.588708,49.906311,5.843728
19:08:15,12.121412,34.031688,39.180831,27.588708,49.906311,7.339431
19:08:16,12.121412,34.031688,39.180831,27.588708,49.906311,5.843728
19:08:17,12.121412,34.031688,39.180831,27.588708,49.906311,5.843728
19:08:18,10.646424,30.927831,37.610301,26.054958,49.906311,4.351617
19:08:19,10.646424,32.477859,39.180831,26.054958,49.906311,4.351617
19:08:20,10.646424,32.477859,37.610301,26.054958,49.906311,5.843728
19:08:21,10.646424,32.477859,37.610301,26.054958,49.906311,4.351617
19:08:22,12.121412,32.477859,39.180831,27.588708,51.478111,7.339431
19:08:23,10.646424,32.477859,37.610301,24.525434,49.906311,4.351617
19:08:24,9.175240,30.927831,36.043788,24.525434,49.906311,4.351617
19:08:25,9.175240,30.927831,37.610301,24.525434,48.338951,4.351617
19:08:26,9.175240,30.927831,36.043788,24.525434,48.338951,2.863312
19:08:27,7.707861,29.382030,36.043788,22.999504,48.338951,2.863312
19:08:28,9.175240,29.382030,36.043788,22.999504,48.338951,2.863312
19:08:29,7.707861,29.382030,34.481498,22.999504,48.338951,1.378812
19:08:30,7.707861,29.382030,34.481498,21.477590,48.338951,1.378812
19:08:31,7.707861,29.382030,36.043788,22.999504,48.338951,1.378812
19:08:32,7.707861,29.382030,34.481498,22.999504,48.338951,1.378812
19:08:33,7.707861,29.382030,34.481498,22.999504,48.338951,1.378812
19:08:34,7.707861,29.382030,36.043788,21.477590,48.338951,1.378812
19:08:35,7.707861,29.382030,36.043788,21.477590,48.338951,1.378812
19:08:36,7.707861,29.382030,34.481498,21.477590,48.338951,1.378812
19:08:37,7.707861,29.382030,34.481498,22.999504,48.338951,1.378812
19:08:38,7.707861,29.382030,34.481498,21.477590,49.906311,1.378812
19:08:40,7.707861,29.382030,34.481498,21.477590,48.338951,1.378812
19:08:41,7.707861,29.382030,34.481498,21.477590,49.906311,-0.102095
19:08:42,6.243864,29.382030,34.481498,22.999504,49.906311,1.378812
19:08:43,7.707861,29.382030,34.481498,22.999504,49.906311,1.378812
19:08:44,6.243864,29.382030,34.481498,21.477590,49.906311,1.378812
19:08:45,6.243864,27.840036,34.481498,21.477590,49.906311,-0.102095
19:08:46,6.243864,27.840036,34.481498,19.959692,48.338951,-0.102095
19:08:47,6.243864,27.840036,34.481498,21.477590,49.906311,-0.102095
19:08:48,6.243864,27.840036,34.481498,21.477590,49.906311,-0.102095
19:08:49,6.243864,29.382030,34.481498,19.959692,49.906311,-0.102095
19:08:50,10.646424,32.477859,39.180831,26.054958,54.633544,4.351617
19:08:51,9.175240,30.927831,36.043788,22.999504,53.053714,2.863312
19:08:52,10.646424,32.477859,37.610301,24.525434,54.633544,2.863312
19:08:53,10.646424,34.031688,39.180831,26.054958,54.633544,4.351617
19:08:54,12.121412,34.031688,40.755378,26.054958,56.217391,5.843728
19:08:55,12.121412,34.031688,40.755378,27.588708,56.217391,5.843728
19:08:56,13.599994,35.589748,40.755378,27.588708,57.805469,5.843728
19:08:57,13.599994,35.589748,42.334156,27.588708,57.805469,7.339431
19:08:58,13.599994,35.589748,40.755378,26.054958,57.805469,5.843728
19:08:59,12.121412,35.589748,40.755378,26.054958,57.805469,5.843728
19:09:00,12.121412,35.589748,40.755378,27.588708,57.805469,5.843728
19:09:01,12.121412,34.031688,40.755378,26.054958,57.805469,5.843728
19:09:02,12.121412,34.031688,39.180831,26.054958,56.217391,4.351617
19:09:03,13.599994,35.589748,42.334156,27.588708,57.805469,5.843728
19:09:04,13.599994,35.589748,42.334156,27.588708,59.397560,5.843728
19:09:05,15.082381,37.151615,43.917156,29.126476,59.397560,7.339431
19:09:06,13.599994,35.589748,42.334156,27.588708,59.397560,5.843728
19:09:07,13.599994,35.589748,42.334156,27.588708,59.397560,7.339431
19:09:08,15.082381,37.151615,43.917156,29.126476,60.993877,8.839151
19:09:09,13.599994,37.151615,42.334156,29.126476,59.397560,7.339431
19:09:10,16.568359,38.717918,45.504173,29.126476,62.594425,8.839151
19:09:11,16.568359,38.717918,45.504173,30.668048,62.594425,10.342675
19:09:12,18.058145,41.862361,47.095420,32.213638,64.199195,10.342675
19:09:13,18.058145,40.288024,47.095420,32.213638,64.199195,10.342675
19:09:14,18.058145,40.288024,47.095420,32.213638,64.199195,10.342675
19:09:15,18.058145,40.288024,47.095420,32.213638,65.807991,10.342675
19:09:16,16.568359,38.717918,45.504173,30.668048,64.199195,10.342675
19:09:17,16.568359,38.717918,45.504173,30.668048,64.199195,8.839151
19:09:18,16.568359,38.717918,45.504173,30.668048,64.199195,8.839151
19:09:19,16.568359,38.717918,45.504173,30.668048,62.594425,8.839151
19:09:20,16.568359,40.288024,45.504173,30.668048,64.199195,8.839151
19:09:21,16.568359,40.288024,45.504173,30.668048,64.199195,8.839151
19:09:22,16.568359,40.288024,45.504173,30.668048,65.807991,10.342675
19:09:23,16.568359,40.288024,47.095420,30.668048,65.807991,10.342675
19:09:24,16.568359,40.288024,47.095420,30.668048,65.807991,10.342675
19:09:25,16.568359,40.288024,45.504173,30.668048,65.807991,10.342675
19:09:26,16.568359,40.288024,45.504173,30.668048,65.807991,10.342675
19:09:27,16.568359,41.862361,47.095420,30.668048,65.807991,10.342675
19:09:28,18.058145,40.288024,47.095420,30.668048,65.807991,10.342675
19:09:29,18.058145,40.288024,47.095420,30.668048,65.807991,10.342675
19:09:30,18.058145,41.862361,47.095420,32.213638,67.421218,10.342675
19:09:31,18.058145,40.288024,47.095420,32.213638,67.421218,10.342675
19:09:32,18.058145,41.862361,48.690895,32.213638,67.421218,10.342675
19:09:33,18.058145,41.862361,48.690895,32.213638,67.421218,10.342675
19:09:34,18.058145,41.862361,48.690895,32.213638,67.421218,10.342675
19:09:35,18.058145,40.288024,48.690895,32.213638,67.421218,10.342675
19:09:36,18.058145,41.862361,48.690895,32.213638,67.421218,10.342675
19:09:37,18.058145,41.862361,48.690895,32.213638,69.038673,10.342675
19:09:38,19.551734,41.862361,48.690895,32.213638,69.038673,10.342675
19:09:39,18.058145,41.862361,48.690895,32.213638,69.038673,10.342675
19:09:40,18.058145,41.862361,48.690895,32.213638,67.421218,11.850215
19:09:41,18.058145,41.862361,48.690895,32.213638,69.038673,11.850215
19:09:42,18.058145,41.862361,48.690895,32.213638,69.038673,10.342675
19:09:43,19.551734,41.862361,48.690895,32.213638,69.038673,11.850215
19:09:44,19.551734,41.862361,48.690895,32.213638,69.038673,10.342675
19:09:45,19.551734,41.862361,48.690895,32.213638,69.038673,11.850215
19:09:46,19.551734,41.862361,50.290382,32.213638,69.038673,11.850215
19:09:47,19.551734,41.862361,48.690895,32.213638,70.660148,11.850215
19:09:48,19.551734,43.440711,50.290382,33.763240,70.660148,13.361350
19:09:49,21.048917,43.440711,50.290382,33.763240,70.660148,11.850215
19:09:50,19.551734,43.440711,50.290382,33.763240,70.660148,11.850215
19:09:51,19.551734,40.288024,48.690895,32.213638,69.038673,10.342675
19:09:52,21.048917,43.440711,50.290382,33.763240,70.660148,11.850215
19:09:53,19.551734,41.862361,48.690895,33.763240,70.660148,10.342675
19:09:54,19.551734,41.862361,50.290382,33.763240,70.660148,11.850215
19:09:55,18.058145,41.862361,48.690895,32.213638,70.660148,10.342675
19:09:56,19.551734,41.862361,50.290382,32.213638,70.660148,11.850215
19:09:57,21.048917,43.440711,51.894309,33.763240,73.916618,13.361350
19:09:58,21.048917,45.023292,51.894309,33.763240,73.916618,13.361350
19:09:59,21.048917,43.440711,51.894309,33.763240,73.916618,13.361350
19:10:00,21.048917,43.440711,51.894309,33.763240,73.916618,13.361350
19:10:01,21.048917,43.440711,51.894309,33.763240,73.916618,11.850215
19:10:02,21.048917,43.440711,53.502468,35.316864,73.916618,13.361350
19:10:03,21.048917,43.440711,51.894309,35.316864,73.916618,13.361350
19:10:04,21.048917,43.440711,51.894309,33.763240,73.916618,11.850215
19:10:05,21.048917,43.440711,51.894309,33.763240,72.286270,11.850215
19:10:06,21.048917,43.440711,51.894309,35.316864,73.916618,13.361350
19:10:07,21.048917,43.440711,51.894309,33.763240,72.286270,11.850215
19:10:08,19.551734,43.440711,51.894309,33.763240,73.916618,11.850215
19:10:09,19.551734,41.862361,51.894309,32.213638,72.286270,11.850215
19:10:10,19.551734,43.440711,50.290382,32.213638,72.286270,11.850215
19:10:11,19.551734,43.440711,50.290382,33.763240,72.286270,11.850215
19:10:12,19.551734,41.862361,50.290382,32.213638,72.286270,10.342675
19:10:13,19.551734,41.862361,50.290382,30.668048,72.286270,10.342675
19:10:14,19.551734,41.862361,50.290382,32.213638,72.286270,10.342675
19:10:15,18.058145,41.862361,50.290382,32.213638,72.286270,10.342675
19:10:16,18.058145,41.862361,50.290382,32.213638,72.286270,10.342675
19:10:17,18.058145,41.862361,50.290382,32.213638,72.286270,10.342675
19:10:18,19.551734,41.862361,50.290382,32.213638,73.916618,10.342675
19:10:19,18.058145,41.862361,50.290382,32.213638,72.286270,10.342675
19:10:20,18.058145,41.862361,50.290382,32.213638,72.286270,10.342675
19:10:21,18.058145,41.862361,50.290382,30.668048,72.286270,10.342675
19:10:22,18.058145,43.440711,50.290382,32.213638,72.286270,10.342675
19:10:23,19.551734,41.862361,50.290382,32.213638,72.286270,10.342675
19:10:24,18.058145,41.862361,50.290382,32.213638,72.286270,10.342675
19:10:25,18.058145,41.862361,50.290382,32.213638,73.916618,10.342675
19:10:26,18.058145,41.862361,50.290382,32.213638,73.916618,10.342675
19:10:27,18.058145,43.440711,50.290382,32.213638,73.916618,10.342675
19:10:28,18.058145,41.862361,50.290382,32.213638,72.286270,10.342675
19:10:29,18.058145,41.862361,50.290382,30.668048,72.286270,10.342675
19:10:30,18.058145,41.862361,50.290382,30.668048,73.916618,8.839151
19:10:31,18.058145,41.862361,50.290382,32.213638,73.916618,10.342675
19:10:32,19.551734,43.440711,51.894309,33.763240,73.916618,10.342675
19:10:33,19.551734,43.440711,50.290382,32.213638,73.916618,10.342675
19:10:34,19.551734,41.862361,50.290382,32.213638,73.916618,10.342675
19:10:35,18.058145,41.862361,50.290382,32.213638,73.916618,10.342675
19:10:36,19.551734,41.862361,50.290382,32.213638,73.916618,10.342675
19:10:37,19.551734,41.862361,50.290382,32.213638,73.916618,10.342675
19:10:38,18.058145,41.862361,50.290382,32.213638,73.916618,10.342675
19:10:39,19.551734,41.862361,50.290382,32.213638,75.550987,10.342675
19:10:40,18.058145,41.862361,50.290382,32.213638,75.550987,10.342675
19:10:41,18.058145,43.440711,50.290382,32.213638,75.550987,8.839151
19:10:42,19.551734,43.440711,50.290382,32.213638,75.550987,10.342675
19:10:43,19.551734,41.862361,50.290382,32.213638,75.550987,8.839151
19:10:44,19.551734,41.862361,50.290382,32.213638,75.550987,10.342675
19:10:45,18.058145,41.862361,51.894309,32.213638,75.550987,8.839151
19:10:46,19.551734,41.862361,50.290382,30.668048,75.550987,8.839151
19:10:47,19.551734,41.862361,50.290382,32.213638,75.550987,10.342675
19:10:48,19.551734,41.862361,50.290382,32.213638,75.550987,10.342675
19:10:49,19.551734,43.440711,50.290382,32.213638,75.550987,8.839151
19:10:50,19.551734,43.440711,50.290382,32.213638,75.550987,10.342675
19:10:51,19.551734,43.440711,51.894309,32.213638,75.550987,8.839151
19:10:52,19.551734,43.440711,51.894309,32.213638,75.550987,10.342675
19:10:53,18.058145,43.440711,50.290382,32.213638,77.190002,8.839151
19:10:54,19.551734,43.440711,51.894309,32.213638,75.550987,10.342675
19:10:55,18.058145,43.440711,50.290382,32.213638,75.550987,8.839151
19:10:56,19.551734,43.440711,51.894309,32.213638,75.550987,8.839151
19:10:57,18.058145,43.440711,50.290382,32.213638,77.190002,8.839151
19:10:58,19.551734,45.023292,51.894309,32.213638,75.550987,10.342675
19:10:59,19.551734,45.023292,50.290382,32.213638,77.190002,8.839151
19:11:00,19.551734,45.023292,51.894309,32.213638,77.190002,10.342675
19:11:01,19.551734,45.023292,51.894309,32.213638,77.190002,10.342675
19:11:02,19.551734,45.023292,51.894309,32.213638,77.190002,10.342675
19:11:03,19.551734,46.610099,51.894309,32.213638,77.190002,10.342675
19:11:04,19.551734,45.023292,51.894309,32.213638,77.190002,8.839151
19:11:05,19.551734,45.023292,51.894309,32.213638,77.190002,10.342675
19:11:06,19.551734,45.023292,51.894309,32.213638,77.190002,10.342675
19:11:07,19.551734,45.023292,51.894309,32.213638,77.190002,10.342675
19:11:08,19.551734,45.023292,51.894309,32.213638,77.190002,10.342675
19:11:09,19.551734,45.023292,51.894309,32.213638,78.833251,10.342675
19:11:10,19.551734,45.023292,51.894309,32.213638,78.833251,10.342675
19:11:11,19.551734,46.610099,51.894309,32.213638,78.833251,10.342675
19:11:12,21.048917,46.610099,51.894309,32.213638,77.190002,10.342675
19:11:13,19.551734,46.610099,53.502468,32.213638,78.833251,10.342675
19:11:14,21.048917,46.610099,51.894309,32.213638,78.833251,10.342675
19:11:15,19.551734,46.610099,51.894309,32.213638,78.833251,10.342675
19:11:16,19.551734,46.610099,53.502468,32.213638,78.833251,10.342675
19:11:17,19.551734,46.610099,51.894309,32.213638,78.833251,10.342675
19:11:18,19.551734,46.610099,51.894309,32.213638,78.833251,10.342675
19:11:19,19.551734,46.610099,53.502468,33.763240,78.833251,10.342675
19:11:20,21.048917,46.610099,53.502468,32.213638,78.833251,10.342675
19:11:21,19.551734,46.610099,53.502468,32.213638,80.481140,10.342675
19:11:22,21.048917,48.201133,53.502468,33.763240,80.481140,10.342675
19:11:23,21.048917,48.201133,53.502468,33.763240,80.481140,11.850215
19:11:24,19.551734,46.610099,53.502468,33.763240,80.481140,10.342675
19:11:25,21.048917,46.610099,53.502468,32.213638,80.481140,10.342675
19:11:26,21.048917,46.610099,53.502468,33.763240,80.481140,10.342675
19:11:27,21.048917,46.610099,53.502468,33.763240,80.481140,11.850215
19:11:28,21.048917,46.610099,53.502468,33.763240,80.481140,10.342675
19:11:29,21.048917,46.610099,53.502468,33.763240,80.481140,10.342675
19:11:30,21.048917,46.610099,53.502468,33.763240,80.481140,11.850215
19:11:32,21.048917,46.610099,53.502468,33.763240,80.481140,10.342675
19:11:33,21.048917,46.610099,51.894309,33.763240,80.481140,10.342675
19:11:34,21.048917,46.610099,53.502468,33.763240,80.481140,10.342675
19:11:35,21.048917,46.610099,53.502468,33.763240,80.481140,11.850215
19:11:36,21.048917,48.201133,53.502468,33.763240,80.481140,11.850215
