time,red,green,blue,green2,blue2,orange
16:57:22,33.165256,48.201133,47.095420,47.892524,35.942962,28.690406
16:57:23,31.637212,48.201133,47.095420,47.892524,37.478614,30.245082
16:57:24,31.637212,48.201133,47.095420,47.892524,37.478614,30.245082
16:57:25,33.165256,48.201133,47.095420,47.892524,37.478614,30.245082
16:57:26,31.637212,48.201133,47.095420,47.892524,37.478614,30.245082
16:57:27,33.165256,48.201133,48.690895,47.892524,39.018074,30.245082
16:57:28,33.165256,48.201133,48.690895,49.482921,37.478614,30.245082
16:57:29,31.637212,48.201133,48.690895,47.892524,39.018074,30.245082
16:57:30,33.165256,48.201133,48.690895,47.892524,39.018074,30.245082
16:57:31,33.165256,48.201133,47.095420,47.892524,39.018074,30.245082
16:57:32,33.165256,48.201133,48.690895,47.892524,39.018074,30.245082
16:57:33,33.165256,48.201133,48.690895,47.892524,40.561546,30.245082
16:57:34,33.165256,48.201133,47.095420,47.892524,40.561546,30.245082
16:57:35,31.637212,48.201133,47.095420,47.892524,40.561546,28.690406
16:57:36,33.165256,48.201133,47.095420,47.892524,40.561546,28.690406
16:57:37,33.165256,48.201133,48.690895,47.892524,40.561546,30.245082
16:57:38,33.165256,48.201133,48.690895,47.892524,42.109039,30.245082
16:57:39,31.637212,49.796184,48.690895,49.482921,42.109039,30.245082
16:57:40,33.165256,49.796184,48.690895,47.892524,42.109039,30.245082
16:57:41,33.165256,48.201133,48.690895,47.892524,42.109039,30.245082
16:57:42,33.165256,48.201133,48.690895,47.892524,42.109039,30.245082
16:57:43,33.165256,48.201133,48.690895,47.892524,43.660545,30.245082
16:57:44,33.165256,49.796184,48.690895,47.892524,43.660545,30.245082
16:57:45,33.165256,48.201133,48.690895,47.892524,43.660545,30.245082
16:57:46,33.165256,48.201133,48.690895,47.892524,43.660545,30.245082
16:57:47,33.165256,49.796184,48.690895,49.482921,43.660545,30.245082
16:57:48,33.165256,48.201133,48.690895,47.892524,45.216068,30.245082
16:57:49,33.165256,49.796184,48.690895,49.482921,45.216068,30.245082
16:57:50,33.165256,49.796184,48.690895,47.892524,45.216068,30.245082
16:57:51,33.165256,48.201133,48.690895,49.482921,45.216068,30.245082
