time,yaw,pitch,roll
13:24:48,InéInitializing I2C d
13:24:48,vic
13:24:48,s...
T
13:24:48,sting d
13:24:48,vic
13:24:48, conn
13:24:48,ctions...
MPU6050 conn
13:24:48,ction succ
13:24:48,ssful

S
13:24:48,nd any charact
13:24:49,r to b
13:24:49,gin DMP programming and d
13:24:49,mo: 
Initializing DMP...
Enabling DMP...
Enabling int
13:24:49,rrupt d
13:24:59,-0.21,-3.87,-1.81
13:24:59,-0.21,-3.87,-1.81
13:24:59,-0.21,-3.87,-1.81
13:24:59,-0.21,-3.86,-1.81
13:24:59,-0.21,-3.86,-1.81
13:24:59,-0.21,-3.86,-1.81
13:24:59,-0.21,-3.86,-1.81
13:24:59,-0.22,-3.86,-1.81
13:24:59,-0.22,-3.86,-1.81
13:24:59,-0.22,-3.86,-1.81
13:24:59,-0.22,-3.86,-1.81
13:24:59,-0.22,-3.87,-1.81
13:24:59,-0.22,-3.87,-1.81
13:24:59,-0.22,-3.87,-1.81
13:24:59,-0.22,-3.87,-1.81
13:24:59,-0.22,-3.86,-1.81
13:24:59,-0.22,-3.86,-1.81
13:24:59,-0.22,-3.86,-1.81
13:24:59,-0.22,-3.86,-1.81
13:24:59,-0.22,-3.86,-1.81
13:24:59,-0.22,-3.86,-1.81
13:24:59,-0.22,-3.87,-1.81
13:24:59,-0.22,-3.86,-1.81
13:25:00,-0.22,-3.86,-1.81
13:25:00,-0.22,-3.86,-1.81
13:25:00,-0.22,-3.86,-1.81
13:25:00,-0.22,-3.86,-1.81
13:25:00,-0.22,-3.86,-1.81
13:25:00,-0.22,-3.86,-1.81
13:25:00,-0.22,-3.86,-1.81
13:25:00,-0.22,-3.86,-1.81
13:25:00,-0.22,-3.86,-1.81
13:25:00,-0.22,-3.86,-1.81
13:25:00,-0.23,-3.86,-1.81
13:25:00,-0.23,-3.86,-1.81
13:25:00,-0.23,-3.86,-1.81
13:25:00,-0.23,-3.86,-1.81
13:25:00,-0.23,-3.86,-1.81
13:25:00,-0.23,-3.86,-1.81
13:25:00,-0.23,-3.86,-1.81
13:25:00,-0.23,-3.86,-1.81
13:25:00,-0.23,-3.86,-1.81
13:25:00,-0.23,-3.86,-1.81
13:25:00,-0.23,-3.86,-1.81
13:25:00,-0.23,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.80
13:25:00,-0.24,-3.86,-1.80
13:25:00,-0.24,-3.86,-1.80
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.80
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.24,-3.86,-1.81
13:25:00,-0.25,-3.86,-1.81
13:25:00,-0.25,-3.86,-1.80
13:25:00,-0.25,-3.86,-1.80
13:25:00,-0.25,-3.86,-1.80
13:25:00,-0.25,-3.86,-1.81
13:25:00,-0.25,-3.86,-1.80
13:25:00,-0.25,-3.86,-1.80
13:25:00,-0.25,-3.86,-1.80
13:25:01,-0.25,-3.86,-1.80
13:25:01,-0.25,-3.86,-1.80
13:25:01,-0.25,-3.86,-1.80
13:25:01,-0.25,-3.86,-1.80
13:25:01,-0.26,-3.86,-1.80
13:25:01,-0.26,-3.86,-1.80
13:25:01,-0.26,-3.86,-1.80
13:25:01,-0.26,-3.86,-1.80
13:25:01,-0.26,-3.86,-1.80
13:25:01,-0.26,-3.86,-1.80
13:25:01,-0.26,-3.86,-1.80
13:25:01,-0.26,-3.86,-1.80
13:25:01,-0.26,-3.86,-1.80
13:25:01,-0.26,-3.86,-1.80
13:25:01,-0.26,-3.86,-1.80
13:25:01,-0.26,-3.86,-1.80
13:25:01,-0.26,-3.86,-1.80
13:25:01,-0.26,-3.86,-1.80
13:25:01,-0.26,-3.86,-1.80
13:25:01,-0.26,-3.86,-1.80
13:25:01,-0.26,-3.86,-1.80
13:25:01,-0.26,-3.86,-1.80
13:25:01,-0.27,-3.86,-1.80
13:25:01,-0.26,-3.86,-1.80
13:25:01,-0.27,-3.86,-1.80
13:25:01,-0.27,-3.86,-1.80
13:25:01,-0.27,-3.86,-1.80
13:25:01,-0.27,-3.86,-1.80
13:25:01,-0.27,-3.86,-1.80
13:25:01,-0.27,-3.86,-1.80
13:25:01,-0.27,-3.86,-1.80
13:25:01,-0.27,-3.86,-1.80
13:25:01,-0.28,-3.86,-1.80
13:25:01,-0.28,-3.86,-1.80
13:25:01,-0.28,-3.86,-1.80
13:25:01,-0.28,-3.86,-1.80
13:25:01,-0.28,-3.86,-1.80
13:25:01,-0.28,-3.85,-1.80
13:25:01,-0.28,-3.85,-1.80
13:25:01,-0.28,-3.86,-1.80
13:25:01,-0.28,-3.86,-1.80
13:25:01,-0.28,-3.86,-1.80
13:25:01,-0.28,-3.86,-1.80
13:25:01,-0.29,-3.86,-1.80
13:25:01,-0.29,-3.86,-1.80
13:25:01,-0.29,-3.86,-1.80
13:25:01,-0.29,-3.86,-1.80
13:25:01,-0.29,-3.86,-1.80
13:25:01,-0.29,-3.86,-1.80
13:25:01,-0.29,-3.86,-1.80
13:25:01,-0.29,-3.86,-1.80
13:25:01,-0.29,-3.86,-1.80
13:25:01,-0.29,-3.86,-1.80
13:25:01,-0.29,-3.86,-1.80
13:25:01,-0.29,-3.86,-1.80
13:25:01,-0.29,-3.86,-1.80
13:25:01,-0.29,-3.86,-1.80
13:25:01,-0.29,-3.86,-1.80
13:25:01,-0.29,-3.86,-1.79
13:25:01,-0.29,-3.86,-1.79
13:25:02,-0.29,-3.85,-1.80
13:25:02,-0.30,-3.85,-1.80
13:25:02,-0.30,-3.85,-1.80
13:25:02,-0.30,-3.85,-1.80
13:25:02,-0.30,-3.85,-1.80
13:25:02,-0.30,-3.85,-1.80
13:25:02,-0.30,-3.85,-1.80
13:25:02,-0.30,-3.85,-1.80
13:25:02,-0.30,-3.85,-1.80
13:25:02,-0.30,-3.85,-1.80
13:25:02,-0.30,-3.85,-1.80
13:25:02,-0.30,-3.85,-1.80
13:25:02,-0.30,-3.85,-1.80
13:25:02,-0.31,-3.85,-1.80
13:25:02,-0.31,-3.85,-1.80
13:25:02,-0.31,-3.85,-1.80
13:25:02,-0.31,-3.85,-1.80
13:25:02,-0.31,-3.85,-1.80
13:25:02,-0.31,-3.85,-1.80
13:25:02,-0.31,-3.85,-1.80
13:25:02,-0.31,-3.85,-1.80
13:25:02,-0.31,-3.85,-1.80
13:25:02,-0.31,-3.85,-1.80
13:25:02,-0.31,-3.85,-1.80
13:25:02,-0.31,-3.85,-1.80
13:25:02,-0.31,-3.85,-1.80
13:25:02,-0.31,-3.85,-1.80
13:25:02,-0.31,-3.85,-1.80
13:25:02,-0.31,-3.85,-1.80
13:25:02,-0.31,-3.85,-1.80
13:25:02,-0.31,-3.85,-1.80
13:25:02,-0.32,-3.85,-1.79
13:25:02,-0.32,-3.85,-1.79
13:25:02,-0.32,-3.85,-1.79
13:25:02,-0.32,-3.85,-1.79
13:25:02,-0.32,-3.85,-1.79
13:25:02,-0.32,-3.85,-1.79
13:25:02,-0.32,-3.85,-1.79
13:25:02,-0.32,-3.85,-1.79
13:25:02,-0.32,-3.85,-1.79
13:25:02,-0.32,-3.86,-1.79
13:25:02,-0.32,-3.86,-1.79
13:25:02,-0.32,-3.86,-1.80
13:25:02,-0.32,-3.86,-1.80
13:25:02,-0.32,-3.86,-1.80
13:25:02,-0.32,-3.86,-1.80
13:25:02,-0.33,-3.86,-1.80
13:25:02,-0.33,-3.85,-1.80
13:25:02,-0.33,-3.85,-1.80
13:25:02,-0.33,-3.85,-1.80
13:25:02,-0.33,-3.85,-1.80
13:25:02,-0.33,-3.86,-1.80
13:25:02,-0.33,-3.86,-1.80
13:25:02,-0.33,-3.86,-1.80
13:25:02,-0.33,-3.86,-1.80
13:25:02,-0.33,-3.86,-1.80
13:25:02,-0.33,-3.86,-1.80
13:25:02,-0.33,-3.86,-1.80
13:25:02,-0.33,-3.86,-1.79
13:25:02,-0.33,-3.86,-1.79
13:25:03,-0.33,-3.85,-1.79
13:25:03,-0.33,-3.85,-1.79
13:25:03,-0.33,-3.85,-1.79
13:25:03,-0.33,-3.85,-1.80
13:25:03,-0.33,-3.85,-1.80
13:25:03,-0.33,-3.85,-1.80
13:25:03,-0.33,-3.86,-1.80
13:25:03,-0.33,-3.86,-1.80
13:25:03,-0.33,-3.86,-1.80
13:25:03,-0.33,-3.86,-1.80
13:25:03,-0.33,-3.86,-1.80
13:25:03,-0.33,-3.86,-1.80
13:25:03,-0.34,-3.85,-1.80
13:25:03,-0.34,-3.85,-1.80
13:25:03,-0.34,-3.85,-1.80
13:25:03,-0.34,-3.85,-1.80
13:25:03,-0.34,-3.85,-1.79
13:25:03,-0.34,-3.85,-1.80
13:25:03,-0.34,-3.85,-1.80
13:25:03,-0.34,-3.86,-1.80
13:25:03,-0.34,-3.86,-1.80
13:25:03,-0.34,-3.86,-1.80
13:25:03,-0.34,-3.86,-1.80
13:25:03,-0.34,-3.85,-1.80
13:25:03,-0.35,-3.85,-1.80
13:25:03,-0.35,-3.85,-1.80
13:25:03,-0.35,-3.84,-1.81
13:25:03,-0.35,-3.85,-1.80
13:25:03,-0.35,-3.85,-1.80
13:25:03,-0.35,-3.85,-1.81
13:25:03,-0.35,-3.85,-1.81
13:25:03,-0.35,-3.86,-1.81
13:25:03,-0.35,-3.86,-1.81
13:25:03,-0.35,-3.85,-1.81
13:25:03,-0.35,-3.85,-1.81
13:25:03,-0.35,-3.84,-1.81
13:25:03,-0.35,-3.84,-1.81
13:25:03,-0.35,-3.84,-1.81
13:25:03,-0.35,-3.84,-1.81
13:25:03,-0.35,-3.85,-1.81
13:25:03,-0.35,-3.85,-1.81
13:25:03,-0.35,-3.86,-1.81
13:25:03,-0.35,-3.86,-1.81
13:25:03,-0.35,-3.86,-1.81
13:25:03,-0.36,-3.86,-1.81
13:25:03,-0.36,-3.86,-1.81
13:25:03,-0.36,-3.86,-1.81
13:25:03,-0.36,-3.85,-1.81
13:25:03,-0.36,-3.85,-1.81
13:25:03,-0.36,-3.85,-1.81
13:25:03,-0.36,-3.85,-1.80
13:25:03,-0.36,-3.85,-1.80
13:25:03,-0.36,-3.85,-1.80
13:25:03,-0.36,-3.86,-1.80
13:25:03,-0.36,-3.86,-1.81
13:25:03,-0.36,-3.86,-1.81
13:25:03,-0.36,-3.86,-1.81
13:25:03,-0.36,-3.86,-1.81
13:25:03,-0.36,-3.85,-1.80
13:25:03,-0.36,-3.85,-1.81
13:25:04,-0.36,-3.85,-1.80
13:25:04,-0.36,-3.85,-1.81
13:25:04,-0.36,-3.85,-1.80
13:25:04,-0.36,-3.85,-1.80
13:25:04,-0.36,-3.85,-1.81
13:25:04,-0.36,-3.86,-1.81
13:25:04,-0.36,-3.86,-1.81
13:25:04,-0.36,-3.86,-1.81
13:25:04,-0.36,-3.86,-1.81
13:25:04,-0.37,-3.85,-1.81
13:25:04,-0.37,-3.85,-1.81
13:25:04,-0.37,-3.85,-1.81
13:25:04,-0.37,-3.85,-1.81
13:25:04,-0.37,-3.85,-1.81
13:25:04,-0.37,-3.85,-1.81
13:25:04,-0.37,-3.85,-1.81
13:25:04,-0.37,-3.85,-1.81
13:25:04,-0.37,-3.86,-1.81
13:25:04,-0.38,-3.86,-1.81
13:25:04,-0.38,-3.86,-1.81
13:25:04,-0.38,-3.86,-1.81
13:25:04,-0.38,-3.85,-1.81
13:25:04,-0.38,-3.85,-1.81
13:25:04,-0.38,-3.85,-1.81
13:25:04,-0.38,-3.85,-1.81
13:25:04,-0.38,-3.85,-1.81
13:25:04,-0.38,-3.85,-1.81
13:25:04,-0.38,-3.85,-1.81
13:25:04,-0.38,-3.86,-1.81
13:25:04,-0.38,-3.86,-1.81
13:25:04,-0.38,-3.86,-1.81
13:25:04,-0.38,-3.86,-1.81
13:25:04,-0.38,-3.86,-1.81
13:25:04,-0.38,-3.85,-1.81
13:25:04,-0.38,-3.85,-1.81
13:25:04,-0.38,-3.85,-1.81
13:25:04,-0.38,-3.85,-1.81
13:25:04,-0.38,-3.85,-1.81
13:25:04,-0.38,-3.85,-1.81
13:25:04,-0.38,-3.85,-1.81
13:25:04,-0.38,-3.85,-1.81
13:25:04,-0.38,-3.86,-1.81
13:25:04,-0.38,-3.86,-1.81
13:25:04,-0.38,-3.86,-1.81
13:25:04,-0.38,-3.86,-1.81
13:25:04,-0.38,-3.86,-1.81
13:25:04,-0.38,-3.86,-1.81
13:25:04,-0.38,-3.86,-1.81
13:25:04,-0.38,-3.86,-1.81
13:25:04,-0.38,-3.87,-1.81
13:25:04,-0.38,-3.87,-1.81
13:25:04,-0.38,-3.87,-1.81
13:25:04,-0.38,-3.87,-1.81
13:25:04,-0.38,-3.87,-1.81
13:25:04,-0.38,-3.87,-1.81
13:25:04,-0.38,-3.87,-1.81
13:25:04,-0.38,-3.87,-1.81
13:25:04,-0.38,-3.87,-1.81
13:25:04,-0.38,-3.87,-1.81
13:25:04,-0.38,-3.88,-1.81
13:25:05,-0.38,-3.88,-1.81
13:25:05,-0.38,-3.88,-1.81
13:25:05,-0.38,-3.89,-1.81
13:25:05,-0.38,-3.89,-1.81
13:25:05,-0.38,-3.89,-1.81
13:25:05,-0.38,-3.89,-1.81
13:25:05,-0.38,-3.89,-1.81
13:25:05,-0.38,-3.89,-1.81
13:25:05,-0.38,-3.89,-1.81
13:25:05,-0.38,-3.89,-1.81
13:25:05,-0.38,-3.89,-1.81
13:25:05,-0.38,-3.89,-1.81
13:25:05,-0.38,-3.89,-1.81
13:25:05,-0.38,-3.89,-1.81
13:25:05,-0.38,-3.90,-1.81
13:25:05,-0.38,-3.90,-1.81
13:25:05,-0.38,-3.90,-1.81
13:25:05,-0.38,-3.90,-1.81
13:25:05,-0.38,-3.91,-1.81
13:25:05,-0.38,-3.91,-1.81
13:25:05,-0.38,-3.91,-1.81
13:25:05,-0.38,-3.91,-1.81
13:25:05,-0.38,-3.91,-1.81
13:25:05,-0.38,-3.91,-1.81
13:25:05,-0.38,-3.91,-1.81
13:25:05,-0.38,-3.91,-1.81
13:25:05,-0.38,-3.92,-1.81
13:25:05,-0.38,-3.92,-1.81
13:25:05,-0.38,-3.92,-1.81
13:25:05,-0.38,-3.92,-1.81
13:25:05,-0.38,-3.92,-1.81
13:25:05,-0.38,-3.92,-1.81
13:25:05,-0.38,-3.92,-1.81
13:25:05,-0.38,-3.92,-1.81
13:25:05,-0.38,-3.92,-1.81
13:25:05,-0.38,-3.92,-1.81
13:25:05,-0.38,-3.92,-1.81
13:25:05,-0.38,-3.92,-1.81
13:25:05,-0.39,-3.92,-1.82
13:25:05,-0.38,-3.92,-1.81
13:25:05,-0.38,-3.93,-1.81
13:25:05,-0.38,-3.93,-1.81
13:25:05,-0.38,-3.93,-1.81
13:25:05,-0.38,-3.93,-1.81
13:25:05,-0.38,-3.93,-1.81
13:25:05,-0.38,-3.93,-1.81
13:25:05,-0.38,-3.93,-1.81
13:25:05,-0.38,-3.93,-1.81
13:25:05,-0.38,-3.93,-1.81
13:25:05,-0.38,-3.93,-1.81
13:25:05,-0.39,-3.94,-1.81
13:25:05,-0.39,-3.94,-1.81
13:25:05,-0.39,-3.94,-1.81
13:25:05,-0.38,-3.94,-1.81
13:25:05,-0.38,-3.94,-1.81
13:25:05,-0.39,-3.94,-1.81
13:25:05,-0.39,-3.94,-1.81
13:25:05,-0.38,-3.94,-1.81
13:25:05,-0.38,-3.94,-1.81
13:25:05,-0.38,-3.94,-1.81
13:25:06,-0.38,-3.94,-1.81
13:25:06,-0.39,-3.94,-1.81
13:25:06,-0.39,-3.94,-1.81
13:25:06,-0.38,-3.94,-1.81
13:25:06,-0.38,-3.95,-1.81
13:25:06,-0.38,-3.95,-1.81
13:25:06,-0.38,-3.95,-1.81
13:25:06,-0.38,-3.95,-1.81
13:25:06,-0.38,-3.95,-1.81
13:25:06,-0.38,-3.95,-1.81
13:25:06,-0.38,-3.95,-1.81
13:25:06,-0.38,-3.95,-1.81
13:25:06,-0.39,-3.95,-1.81
13:25:06,-0.39,-3.96,-1.81
13:25:06,-0.39,-3.96,-1.81
13:25:06,-0.39,-3.96,-1.81
13:25:06,-0.39,-3.96,-1.81
13:25:06,-0.38,-3.96,-1.81
13:25:06,-0.38,-3.96,-1.81
13:25:06,-0.38,-3.96,-1.81
13:25:06,-0.38,-3.96,-1.81
13:25:06,-0.38,-3.96,-1.81
13:25:06,-0.38,-3.96,-1.82
13:25:06,-0.38,-3.96,-1.82
13:25:06,-0.38,-3.96,-1.82
13:25:06,-0.39,-3.96,-1.82
13:25:06,-0.39,-3.96,-1.82
13:25:06,-0.39,-3.96,-1.82
13:25:06,-0.38,-3.96,-1.81
13:25:06,-0.38,-3.96,-1.81
13:25:06,-0.38,-3.96,-1.81
13:25:06,-0.39,-3.96,-1.81
13:25:06,-0.38,-3.96,-1.82
13:25:06,-0.38,-3.96,-1.82
13:25:06,-0.39,-3.96,-1.82
13:25:06,-0.39,-3.96,-1.82
13:25:06,-0.39,-3.96,-1.82
13:25:06,-0.38,-3.96,-1.82
13:25:06,-0.38,-3.97,-1.82
13:25:06,-0.38,-3.96,-1.82
13:25:06,-0.38,-3.96,-1.82
13:25:06,-0.38,-3.96,-1.82
13:25:06,-0.38,-3.96,-1.82
13:25:06,-0.38,-3.96,-1.82
13:25:06,-0.38,-3.96,-1.82
13:25:06,-0.38,-3.96,-1.82
13:25:06,-0.38,-3.97,-1.82
13:25:06,-0.38,-3.97,-1.82
13:25:06,-0.38,-3.97,-1.82
13:25:06,-0.38,-3.97,-1.82
13:25:06,-0.38,-3.97,-1.82
13:25:06,-0.38,-3.97,-1.82
13:25:06,-0.38,-3.97,-1.82
13:25:06,-0.37,-3.97,-1.82
13:25:06,-0.37,-3.97,-1.82
13:25:06,-0.38,-3.97,-1.82
13:25:06,-0.37,-3.97,-1.82
13:25:06,-0.37,-3.97,-1.82
13:25:06,-0.38,-3.97,-1.82
13:25:06,-0.38,-3.98,-1.82
13:25:07,-0.38,-3.98,-1.82
13:25:07,-0.37,-3.98,-1.82
13:25:07,-0.37,-3.98,-1.82
13:25:07,-0.37,-3.98,-1.82
13:25:07,-0.37,-3.98,-1.82
13:25:07,-0.37,-3.98,-1.83
13:25:07,-0.37,-3.98,-1.82
13:25:07,-0.37,-3.98,-1.82
13:25:07,-0.37,-3.98,-1.82
13:25:07,-0.37,-3.98,-1.82
13:25:07,-0.37,-3.99,-1.82
13:25:07,-0.37,-3.99,-1.82
13:25:07,-0.37,-3.99,-1.82
13:25:07,-0.37,-3.99,-1.82
13:25:07,-0.37,-3.99,-1.82
13:25:07,-0.37,-3.99,-1.83
13:25:07,-0.37,-3.99,-1.83
13:25:07,-0.37,-3.99,-1.83
13:25:07,-0.37,-3.99,-1.83
13:25:07,-0.37,-3.99,-1.83
13:25:07,-0.37,-3.99,-1.83
13:25:07,-0.37,-3.99,-1.83
13:25:07,-0.37,-3.99,-1.83
13:25:07,-0.37,-3.99,-1.83
13:25:07,-0.37,-3.99,-1.83
13:25:07,-0.37,-3.99,-1.83
13:25:07,-0.37,-3.99,-1.82
13:25:07,-0.37,-3.99,-1.82
13:25:07,-0.37,-3.99,-1.82
13:25:07,-0.37,-3.99,-1.82
13:25:07,-0.37,-3.99,-1.83
13:25:07,-0.37,-3.99,-1.82
13:25:07,-0.37,-3.99,-1.82
13:25:07,-0.37,-3.99,-1.82
13:25:07,-0.37,-4.00,-1.82
13:25:07,-0.37,-4.00,-1.82
13:25:07,-0.37,-4.00,-1.82
13:25:07,-0.37,-4.00,-1.82
13:25:07,-0.37,-4.00,-1.82
13:25:07,-0.37,-4.00,-1.82
13:25:07,-0.37,-4.00,-1.82
13:25:07,-0.37,-4.00,-1.82
13:25:07,-0.37,-4.00,-1.82
13:25:07,-0.37,-4.00,-1.82
13:25:07,-0.37,-4.00,-1.82
13:25:07,-0.37,-4.00,-1.82
13:25:07,-0.37,-4.00,-1.82
13:25:07,-0.37,-4.01,-1.83
13:25:07,-0.37,-4.01,-1.83
13:25:07,-0.37,-4.01,-1.83
13:25:07,-0.37,-4.01,-1.83
13:25:07,-0.37,-4.01,-1.83
13:25:07,-0.37,-4.01,-1.83
13:25:07,-0.37,-4.01,-1.83
13:25:07,-0.37,-4.01,-1.83
13:25:07,-0.37,-4.01,-1.83
13:25:07,-0.37,-4.01,-1.83
13:25:07,-0.37,-4.01,-1.83
13:25:07,-0.37,-4.01,-1.83
13:25:07,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.00,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.00,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.02,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:08,-0.37,-4.01,-1.83
13:25:09,-0.37,-4.01,-1.83
13:25:09,-0.37,-4.01,-1.83
13:25:09,-0.37,-4.01,-1.83
13:25:09,-0.37,-4.01,-1.83
13:25:09,-0.37,-4.01,-1.83
13:25:09,-0.37,-4.01,-1.83
13:25:09,-0.37,-4.01,-1.83
13:25:09,-0.37,-4.01,-1.83
13:25:09,-0.37,-4.01,-1.83
13:25:09,-0.37,-4.01,-1.83
13:25:09,-0.37,-4.01,-1.83
13:25:09,-0.37,-4.01,-1.83
13:25:09,-0.37,-4.01,-1.83
13:25:09,-0.37,-4.01,-1.83
13:25:09,-0.37,-4.01,-1.83
13:25:09,-0.37,-4.01,-1.83
13:25:09,-0.37,-4.01,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.82
13:25:09,-0.37,-4.02,-1.82
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:09,-0.37,-4.02,-1.83
13:25:10,-0.37,-4.02,-1.83
13:25:10,-0.37,-4.02,-1.83
13:25:10,-0.37,-4.02,-1.83
13:25:10,-0.37,-4.02,-1.83
13:25:10,-0.37,-4.02,-1.83
13:25:10,-0.37,-4.02,-1.83
13:25:10,-0.37,-4.02,-1.83
13:25:10,-0.37,-4.02,-1.83
13:25:10,-0.37,-4.02,-1.83
13:25:10,-0.37,-4.02,-1.83
13:25:10,-0.37,-4.02,-1.83
13:25:10,-0.37,-4.02,-1.83
13:25:10,-0.37,-4.01,-1.83
13:25:10,-0.37,-4.01,-1.83
13:25:10,-0.37,-4.01,-1.83
13:25:10,-0.37,-4.01,-1.83
13:25:10,-0.37,-4.01,-1.83
13:25:10,-0.37,-4.01,-1.83
13:25:10,-0.37,-4.01,-1.83
13:25:10,-0.37,-4.01,-1.83
13:25:10,-0.37,-4.01,-1.83
13:25:10,-0.37,-4.01,-1.83
13:25:10,-0.37,-4.01,-1.83
13:25:10,-0.37,-4.01,-1.83
13:25:10,-0.37,-4.01,-1.83
13:25:10,-0.37,-4.02,-1.83
13:25:10,-0.36,-4.01,-1.83
13:25:10,-0.36,-4.01,-1.83
13:25:10,-0.36,-4.01,-1.83
13:25:10,-0.37,-4.02,-1.83
13:25:10,-0.36,-4.02,-1.83
13:25:10,-0.36,-4.01,-1.83
13:25:10,-0.36,-4.01,-1.83
