time,yaw,pitch,roll
31090000.04,-3.71,-1.62
31260000.03,-3.71,-1.62
31420000.03,-3.71,-1.63
31600000.03,-3.71,-1.63
31760000.03,-3.71,-1.64
31920000.03,-3.71,-1.64
32090000.03,-3.71,-1.64
32270000.03,-3.71,-1.65
32430000.03,-3.71,-1.65
32590000.02,-3.72,-1.65
32760000.02,-3.72,-1.65
32930000.02,-3.72,-1.65
33090000.02,-3.72,-1.65
33270000.02,-3.72,-1.66
33430000.02,-3.73,-1.66
33590000.02,-3.73,-1.67
33760000.02,-3.73,-1.67
33930000.02,-3.73,-1.67
34110000.02,-3.73,-1.67
34270000.02,-3.73,-1.67
34430000.02,-3.73,-1.67
34600000.02,-3.73,-1.68
34770000.02,-3.73,-1.68
34930000.02,-3.73,-1.68
35100000.02,-3.73,-1.69
35260000.01,-3.73,-1.69
35430000.01,-3.73,-1.69
35610000.01,-3.73,-1.69
35760000.01,-3.74,-1.69
35930000.01,-3.74,-1.69
36100000.01,-3.74,-1.70
36270000.01,-3.74,-1.70
36430000.01,-3.74,-1.70
36590000.01,-3.74,-1.71
36760000.01,-3.74,-1.71
36920000.01,-3.74,-1.71
37090000.01,-3.75,-1.71
37270000.01,-3.75,-1.72
37430000.01,-3.75,-1.72
37600000.01,-3.75,-1.72
37760000.01,-3.76,-1.71
37930000.01,-3.76,-1.72
38100000.01,-3.76,-1.72
38260000.01,-3.76,-1.72
38440000.01,-3.76,-1.72
38600000.01,-3.76,-1.73
38760000.01,-3.76,-1.73
38930000.01,-3.76,-1.73
39100000.01,-3.76,-1.73
39260000.01,-3.76,-1.74
39430000.01,-3.76,-1.74
39610000.01,-3.76,-1.74
3977000-0.00,-3.76,-1.74
3993000-0.00,-3.76,-1.74
4010000-0.00,-3.76,-1.74
4027000-0.00,-3.76,-1.74
4043000-0.00,-3.76,-1.74
4060000-0.00,-3.76,-1.75
4076000-0.00,-3.76,-1.75
4093000-0.00,-3.77,-1.75
4110000-0.00,-3.77,-1.75
4126000-0.01,-3.77,-1.75
4144000-0.01,-3.77,-1.75
4160000-0.01,-3.77,-1.76
4177000-0.01,-3.77,-1.76
4193000-0.01,-3.78,-1.76
4210000-0.01,-3.78,-1.76
4227000-0.01,-3.78,-1.76
4243000-0.01,-3.78,-1.76
4260000-0.01,-3.78,-1.76
4277000-0.01,-3.78,-1.76
4293000-0.01,-3.78,-1.76
4311000-0.01,-3.78,-1.76
4327000-0.02,-3.78,-1.76
4343000-0.02,-3.78,-1.77
4360000-0.02,-3.78,-1.77
4376000-0.02,-3.78,-1.77
4393000-0.02,-3.78,-1.77
4411000-0.02,-3.78,-1.77
4427000-0.02,-3.78,-1.78
4444000-0.02,-3.78,-1.78
4460000-0.02,-3.78,-1.78
4477000-0.02,-3.78,-1.78
4494000-0.02,-3.78,-1.78
4510000-0.02,-3.78,-1.78
4527000-0.02,-3.78,-1.78
4543000-0.02,-3.78,-1.78
4560000-0.02,-3.78,-1.78
4576000-0.02,-3.79,-1.78
4593000-0.02,-3.79,-1.78
4610000-0.02,-3.79,-1.78
4626000-0.02,-3.79,-1.78
4643000-0.02,-3.79,-1.79
4659000-0.02,-3.79,-1.79
4677000-0.02,-3.79,-1.79
4693000-0.02,-3.79,-1.79
4709000-0.02,-3.79,-1.79
4726000-0.02,-3.80,-1.79
4743000-0.02,-3.80,-1.79
4759000-0.02,-3.80,-1.79
4777000-0.02,-3.80,-1.79
4793000-0.02,-3.80,-1.79
4809000-0.02,-3.80,-1.79
4826000-0.02,-3.80,-1.79
4842000-0.02,-3.80,-1.79
4859000-0.02,-3.80,-1.79
4877000-0.02,-3.80,-1.80
4894000-0.03,-3.80,-1.80
4910000-0.03,-3.80,-1.80
4926000-0.03,-3.80,-1.80
4942000-0.03,-3.80,-1.80
4960000-0.03,-3.80,-1.80
4977000-0.03,-3.80,-1.80
4993000-0.03,-3.80,-1.80
5010000-0.03,-3.80,-1.80
5027000-0.03,-3.80,-1.80
5043000-0.03,-3.80,-1.80
5060000-0.04,-3.80,-1.80
5077000-0.04,-3.80,-1.80
5093000-0.04,-3.80,-1.80
5110000-0.04,-3.80,-1.80
5126000-0.04,-3.80,-1.80
5144000-0.04,-3.80,-1.81
5159000-0.04,-3.80,-1.81
5176000-0.04,-3.80,-1.81
5194000-0.04,-3.81,-1.81
5210000-0.04,-3.81,-1.81
5226000-0.04,-3.81,-1.82
5244000-0.04,-3.81,-1.82
5260000-0.04,-3.81,-1.82
5276000-0.04,-3.81,-1.82
5293000-0.05,-3.81,-1.82
5310000-0.05,-3.81,-1.82
5326000-0.05,-3.81,-1.83
5343000-0.05,-3.81,-1.83
5359000-0.05,-3.81,-1.83
5376000-0.05,-3.81,-1.83
5393000-0.05,-3.81,-1.83
5410000-0.05,-3.81,-1.83
5426000-0.05,-3.81,-1.83
5444000-0.05,-3.81,-1.83
5459000-0.05,-3.81,-1.83
5476000-0.05,-3.81,-1.83
5493000-0.05,-3.82,-1.83
5509000-0.05,-3.82,-1.83
5526000-0.05,-3.82,-1.83
5543000-0.05,-3.82,-1.83
5559000-0.05,-3.82,-1.83
5576000-0.05,-3.82,-1.83
5593000-0.05,-3.82,-1.83
5609000-0.05,-3.82,-1.83
5626000-0.05,-3.82,-1.84
5643000-0.05,-3.82,-1.83
5659000-0.05,-3.82,-1.84
5676000-0.05,-3.82,-1.83
5692000-0.05,-3.82,-1.83
5709000-0.06,-3.82,-1.83
5727000-0.06,-3.82,-1.83
5743000-0.06,-3.82,-1.84
5759000-0.06,-3.82,-1.84
5777000-0.06,-3.82,-1.84
5793000-0.06,-3.82,-1.84
5809000-0.06,-3.83,-1.84
5826000-0.06,-3.82,-1.84
5844000-0.06,-3.82,-1.84
5860000-0.06,-3.82,-1.85
5876000-0.06,-3.82,-1.85
5893000-0.06,-3.82,-1.85
5910000-0.07,-3.82,-1.85
5927000-0.07,-3.82,-1.85
5943000-0.07,-3.82,-1.85
5961000-0.07,-3.83,-1.85
5977000-0.07,-3.83,-1.85
5993000-0.07,-3.83,-1.85
6010000-0.07,-3.83,-1.85
6027000-0.07,-3.83,-1.85
6044000-0.07,-3.83,-1.85
6060000-0.07,-3.83,-1.85
6077000-0.07,-3.83,-1.85
6093000-0.07,-3.83,-1.85
6110000-0.07,-3.83,-1.85
6128000-0.07,-3.83,-1.85
6143000-0.07,-3.83,-1.85
6160000-0.07,-3.83,-1.85
6177000-0.07,-3.83,-1.85
6193000-0.07,-3.83,-1.85
6210000-0.07,-3.83,-1.85
6227000-0.08,-3.83,-1.85
6243000-0.08,-3.82,-1.85
6260000-0.08,-3.82,-1.85
6277000-0.08,-3.82,-1.85
6293000-0.08,-3.82,-1.85
6310000-0.08,-3.82,-1.85
6326000-0.08,-3.82,-1.85
6343000-0.08,-3.82,-1.85
6360000-0.08,-3.83,-1.85
6376000-0.08,-3.83,-1.85
6393000-0.08,-3.83,-1.85
6411000-0.08,-3.83,-1.85
6427000-0.08,-3.83,-1.85
6444000-0.08,-3.83,-1.85
6460000-0.08,-3.83,-1.85
6477000-0.08,-3.83,-1.85
6493000-0.08,-3.83,-1.85
6509000-0.08,-3.83,-1.85
6526000-0.08,-3.83,-1.85
6544000-0.08,-3.83,-1.84
6560000-0.08,-3.83,-1.84
6576000-0.08,-3.83,-1.84
6594000-0.08,-3.83,-1.84
6610000-0.08,-3.83,-1.84
6627000-0.08,-3.83,-1.84
6643000-0.08,-3.83,-1.84
6660000-0.08,-3.83,-1.84
6677000-0.08,-3.83,-1.84
6693000-0.08,-3.83,-1.84
6710000-0.08,-3.83,-1.85
6726000-0.08,-3.83,-1.85
6743000-0.08,-3.83,-1.85
6760000-0.08,-3.83,-1.85
6776000-0.08,-3.83,-1.85
6794000-0.09,-3.83,-1.84
6810000-0.09,-3.83,-1.84
6827000-0.09,-3.83,-1.84
6843000-0.09,-3.83,-1.84
6861000-0.09,-3.83,-1.85
6877000-0.09,-3.83,-1.84
6893000-0.09,-3.83,-1.84
6910000-0.09,-3.83,-1.84
6927000-0.09,-3.83,-1.84
6943000-0.09,-3.83,-1.85
6960000-0.09,-3.83,-1.85
6976000-0.09,-3.83,-1.85
6993000-0.09,-3.83,-1.85
7010000-0.09,-3.83,-1.85
7026000-0.09,-3.83,-1.85
7043000-0.09,-3.83,-1.85
7061000-0.10,-3.83,-1.85
7076000-0.10,-3.83,-1.85
7094000-0.10,-3.83,-1.85
7110000-0.10,-3.83,-1.85
7127000-0.10,-3.83,-1.85
7144000-0.10,-3.83,-1.85
7160000-0.10,-3.83,-1.85
7177000-0.10,-3.83,-1.85
7193000-0.10,-3.83,-1.85
7209000-0.10,-3.83,-1.85
7227000-0.10,-3.83,-1.85
7243000-0.10,-3.83,-1.85
7260000-0.10,-3.83,-1.86
7276000-0.10,-3.83,-1.85
7293000-0.10,-3.83,-1.85
7309000-0.10,-3.83,-1.85
7326000-0.10,-3.83,-1.85
7343000-0.10,-3.83,-1.86
7359000-0.10,-3.83,-1.86
7376000-0.10,-3.83,-1.86
7393000-0.10,-3.83,-1.85
7409000-0.10,-3.83,-1.85
7426000-0.10,-3.83,-1.85
7443000-0.10,-3.83,-1.85
7459000-0.11,-3.83,-1.85
7476000-0.11,-3.83,-1.85
7493000-0.11,-3.83,-1.85
7509000-0.11,-3.83,-1.85
7527000-0.11,-3.83,-1.85
7544000-0.11,-3.83,-1.85
7559000-0.11,-3.83,-1.85
7576000-0.11,-3.83,-1.86
7593000-0.11,-3.83,-1.85
7610000-0.11,-3.83,-1.85
7626000-0.11,-3.83,-1.85
7643000-0.11,-3.83,-1.85
7660000-0.11,-3.83,-1.86
7677000-0.12,-3.83,-1.86
7693000-0.11,-3.83,-1.86
7710000-0.11,-3.83,-1.86
7727000-0.11,-3.83,-1.86
7743000-0.11,-3.83,-1.86
7761000-0.12,-3.83,-1.86
7776000-0.12,-3.83,-1.86
7793000-0.12,-3.83,-1.86
7809000-0.12,-3.83,-1.86
7826000-0.12,-3.83,-1.86
7843000-0.12,-3.83,-1.86
7859000-0.12,-3.83,-1.86
7877000-0.12,-3.83,-1.86
7893000-0.12,-3.83,-1.86
7909000-0.12,-3.83,-1.86
7926000-0.12,-3.83,-1.86
7943000-0.12,-3.83,-1.86
7959000-0.12,-3.83,-1.86
7976000-0.13,-3.83,-1.86
7994000-0.13,-3.83,-1.86
8010000-0.13,-3.83,-1.86
8027000-0.13,-3.83,-1.86
8044000-0.13,-3.83,-1.86
8060000-0.13,-3.83,-1.86
8077000-0.13,-3.83,-1.86
8094000-0.13,-3.83,-1.86
8110000-0.13,-3.83,-1.86
8127000-0.13,-3.83,-1.86
8144000-0.13,-3.83,-1.86
8160000-0.13,-3.83,-1.86
8177000-0.13,-3.83,-1.86
8193000-0.13,-3.83,-1.86
8210000-0.13,-3.83,-1.86
8227000-0.13,-3.83,-1.86
8243000-0.13,-3.83,-1.86
8260000-0.13,-3.83,-1.86
8276000-0.13,-3.83,-1.86
8293000-0.13,-3.83,-1.86
8310000-0.13,-3.83,-1.86
8327000-0.13,-3.83,-1.86
8343000-0.13,-3.83,-1.86
8360000-0.13,-3.83,-1.86
8377000-0.13,-3.83,-1.86
8394000-0.13,-3.83,-1.86
8410000-0.13,-3.83,-1.87
8427000-0.13,-3.83,-1.87
8444000-0.13,-3.83,-1.87
8460000-0.13,-3.83,-1.87
8476000-0.13,-3.83,-1.87
8494000-0.13,-3.83,-1.87
8509000-0.13,-3.83,-1.87
8526000-0.13,-3.83,-1.87
8543000-0.13,-3.83,-1.87
8560000-0.13,-3.83,-1.87
8577000-0.14,-3.83,-1.87
8593000-0.14,-3.83,-1.87
8609000-0.14,-3.83,-1.87
8627000-0.14,-3.83,-1.87
8643000-0.14,-3.83,-1.87
8661000-0.14,-3.83,-1.87
8677000-0.14,-3.83,-1.87
8693000-0.14,-3.83,-1.86
8710000-0.14,-3.83,-1.87
8727000-0.14,-3.83,-1.86
8743000-0.14,-3.83,-1.87
8760000-0.14,-3.83,-1.87
8777000-0.15,-3.83,-1.87
8793000-0.15,-3.83,-1.87
8810000-0.15,-3.83,-1.87
8827000-0.15,-3.83,-1.87
8843000-0.15,-3.83,-1.87
8860000-0.15,-3.83,-1.87
8877000-0.15,-3.83,-1.87
8894000-0.15,-3.83,-1.87
8910000-0.15,-3.83,-1.87
8927000-0.15,-3.83,-1.87
8943000-0.15,-3.83,-1.87
8960000-0.15,-3.83,-1.87
8977000-0.15,-3.83,-1.87
8993000-0.15,-3.83,-1.87
9010000-0.15,-3.83,-1.87
9027000-0.15,-3.83,-1.86
9044000-0.15,-3.83,-1.86
9060000-0.15,-3.83,-1.86
9078000-0.15,-3.83,-1.87
9094000-0.15,-3.83,-1.87
9111000-0.15,-3.83,-1.87
9127000-0.15,-3.83,-1.87
9144000-0.15,-3.83,-1.87
9160000-0.15,-3.83,-1.86
9177000-0.15,-3.83,-1.86
9193000-0.15,-3.83,-1.86
9210000-0.15,-3.83,-1.86
9227000-0.15,-3.83,-1.86
9244000-0.15,-3.83,-1.86
9260000-0.15,-3.83,-1.86
9277000-0.15,-3.83,-1.86
9293000-0.15,-3.83,-1.86
9310000-0.15,-3.83,-1.86
9327000-0.16,-3.83,-1.86
9343000-0.16,-3.83,-1.86
9360000-0.16,-3.83,-1.86
9376000-0.16,-3.83,-1.87
9394000-0.16,-3.83,-1.87
9410000-0.16,-3.83,-1.87
9427000-0.16,-3.83,-1.87
9443000-0.16,-3.83,-1.87
9460000-0.17,-3.83,-1.87
9477000-0.17,-3.83,-1.87
9493000-0.17,-3.83,-1.87
9510000-0.17,-3.83,-1.87
9527000-0.17,-3.83,-1.87
9544000-0.17,-3.83,-1.87
9560000-0.17,-3.83,-1.86
9576000-0.17,-3.83,-1.86
9593000-0.17,-3.83,-1.86
9609000-0.17,-3.83,-1.86
9626000-0.17,-3.83,-1.86
9644000-0.17,-3.83,-1.87
9660000-0.17,-3.83,-1.87
9677000-0.17,-3.83,-1.86
9693000-0.17,-3.83,-1.86
9710000-0.17,-3.83,-1.86
9728000-0.17,-3.83,-1.86
9743000-0.17,-3.83,-1.86
9760000-0.17,-3.83,-1.86
9777000-0.17,-3.83,-1.86
9793000-0.17,-3.83,-1.86
9810000-0.17,-3.83,-1.86
9828000-0.17,-3.83,-1.87
9847000-0.17,-3.83,-1.87
9859000-0.17,-3.83,-1.87
9876000-0.17,-3.83,-1.87
9894000-0.17,-3.83,-1.87
9911000-0.17,-3.83,-1.87
9927000-0.17,-3.83,-1.87
9944000-0.17,-3.83,-1.87
9961000-0.17,-3.83,-1.87
9977000-0.17,-3.83,-1.87
9993000-0.17,-3.83,-1.87
10010000-0.17,-3.83,-1.87
10026000-0.17,-3.83,-1.87
10044000-0.18,-3.83,-1.87
10060000-0.18,-3.83,-1.87
10076000-0.18,-3.83,-1.87
10093000-0.18,-3.83,-1.87
10110000-0.18,-3.83,-1.87
10127000-0.18,-3.83,-1.87
10144000-0.18,-3.83,-1.87
10160000-0.18,-3.83,-1.87
10176000-0.18,-3.83,-1.87
10193000-0.18,-3.83,-1.87
10210000-0.18,-3.83,-1.87
10227000-0.18,-3.83,-1.87
10243000-0.18,-3.83,-1.87
10260000-0.18,-3.83,-1.87
10276000-0.18,-3.83,-1.87
10293000-0.19,-3.83,-1.87
10311000-0.19,-3.83,-1.87
10327000-0.19,-3.83,-1.87
10343000-0.19,-3.83,-1.87
10360000-0.19,-3.83,-1.87
10376000-0.19,-3.83,-1.87
10394000-0.19,-3.83,-1.87
10410000-0.19,-3.83,-1.87
10428000-0.19,-3.83,-1.87
10444000-0.19,-3.83,-1.87
10460000-0.19,-3.83,-1.87
10476000-0.19,-3.83,-1.87
10493000-0.19,-3.83,-1.87
10509000-0.20,-3.83,-1.87
10526000-0.20,-3.83,-1.87
10543000-0.20,-3.83,-1.87
10559000-0.20,-3.83,-1.87
10577000-0.20,-3.83,-1.86
10594000-0.20,-3.82,-1.86
10610000-0.20,-3.82,-1.86
10627000-0.20,-3.82,-1.86
10644000-0.20,-3.82,-1.86
10660000-0.20,-3.82,-1.86
10677000-0.20,-3.83,-1.86
10693000-0.20,-3.83,-1.86
10710000-0.20,-3.83,-1.87
10727000-0.20,-3.83,-1.87
10743000-0.20,-3.83,-1.87
10760000-0.20,-3.83,-1.87
10777000-0.20,-3.83,-1.86
10793000-0.20,-3.83,-1.87
10810000-0.20,-3.83,-1.87
10827000-0.20,-3.83,-1.87
10843000-0.20,-3.83,-1.87
10860000-0.20,-3.83,-1.87
10877000-0.20,-3.83,-1.87
10893000-0.21,-3.82,-1.87
10911000-0.21,-3.83,-1.87
10927000-0.21,-3.83,-1.87
10943000-0.21,-3.83,-1.87
10960000-0.21,-3.83,-1.87
10977000-0.21,-3.83,-1.87
10993000-0.21,-3.83,-1.87
11010000-0.21,-3.83,-1.87
11027000-0.21,-3.83,-1.87
11043000-0.21,-3.83,-1.87
11061000-0.22,-3.83,-1.87
11078000-0.22,-3.83,-1.87
11095000-0.22,-3.83,-1.87
11111000-0.22,-3.84,-1.87
11128000-0.22,-3.83,-1.87
11144000-0.22,-3.83,-1.87
11162000-0.22,-3.83,-1.87
11179000-0.22,-3.83,-1.87
11194000-0.22,-3.83,-1.87
11211000-0.22,-3.83,-1.87
11228000-0.22,-3.83,-1.87
11244000-0.22,-3.83,-1.87
11262000-0.22,-3.83,-1.87
11279000-0.22,-3.84,-1.87
11295000-0.22,-3.84,-1.87
11312000-0.22,-3.84,-1.87
11328000-0.22,-3.84,-1.87
11345000-0.22,-3.84,-1.87
11362000-0.22,-3.83,-1.87
11378000-0.22,-3.83,-1.87
11395000-0.22,-3.83,-1.87
11412000-0.22,-3.83,-1.87
11428000-0.22,-3.83,-1.87
11444000-0.22,-3.83,-1.87
11462000-0.22,-3.83,-1.87
11477000-0.22,-3.83,-1.87
11494000-0.22,-3.83,-1.87
11511000-0.22,-3.83,-1.87
11527000-0.22,-3.83,-1.87
11545000-0.23,-3.83,-1.87
11561000-0.23,-3.83,-1.87
11578000-0.23,-3.83,-1.87
11594000-0.23,-3.83,-1.87
11612000-0.23,-3.83,-1.87
11628000-0.23,-3.83,-1.87
11645000-0.23,-3.83,-1.87
11662000-0.23,-3.83,-1.87
11678000-0.23,-3.83,-1.87
11694000-0.23,-3.83,-1.87
11711000-0.23,-3.83,-1.87
11728000-0.23,-3.82,-1.87
11744000-0.23,-3.83,-1.87
11761000-0.24,-3.83,-1.87
11778000-0.24,-3.83,-1.87
11795000-0.24,-3.83,-1.87
11813000-0.24,-3.82,-1.87
11828000-0.24,-3.82,-1.87
11845000-0.24,-3.82,-1.87
11861000-0.24,-3.82,-1.87
11878000-0.24,-3.82,-1.87
11895000-0.24,-3.82,-1.87
11911000-0.24,-3.82,-1.87
11928000-0.24,-3.82,-1.87
11945000-0.24,-3.82,-1.87
11963000-0.24,-3.82,-1.87
11978000-0.24,-3.82,-1.87
11996000-0.24,-3.82,-1.87
12012000-0.24,-3.82,-1.87
12028000-0.24,-3.82,-1.87
12044000-0.24,-3.82,-1.87
12062000-0.24,-3.82,-1.87
12078000-0.24,-3.82,-1.87
12095000-0.24,-3.82,-1.87
12112000-0.24,-3.82,-1.87
12128000-0.24,-3.82,-1.87
12145000-0.24,-3.82,-1.87
12162000-0.25,-3.82,-1.87
12178000-0.25,-3.82,-1.87
12195000-0.25,-3.82,-1.87
12211000-0.25,-3.83,-1.87
12227000-0.25,-3.83,-1.87
12245000-0.25,-3.83,-1.88
12262000-0.25,-3.82,-1.87
12278000-0.25,-3.82,-1.87
12294000-0.25,-3.82,-1.87
12311000-0.25,-3.82,-1.87
12329000-0.25,-3.82,-1.87
12344000-0.25,-3.82,-1.87
12362000-0.25,-3.82,-1.87
12378000-0.25,-3.82,-1.87
12395000-0.25,-3.82,-1.87
12412000-0.26,-3.82,-1.87
12428000-0.26,-3.82,-1.87
12445000-0.26,-3.82,-1.87
12461000-0.26,-3.82,-1.87
12478000-0.29,-3.84,-1.85
12494000-0.30,-3.84,-1.82
12511000-0.31,-3.84,-1.82
12528000-0.31,-3.84,-1.82
12545000-0.31,-3.83,-1.84
12561000-0.29,-3.82,-1.84
12577000-0.29,-3.82,-1.84
12594000-0.29,-3.82,-1.84
12612000-0.30,-3.82,-1.84
12629000-0.40,-3.82,-1.84
12645000-0.92,-3.69,-1.80
12662000-1.79,-3.54,-1.79
12678000-2.76,-3.62,-1.80
12695000-3.96,-3.79,-1.90
12712000-4.97,-3.87,-2.00
12729000-5.73,-3.67,-2.18
12745000-5.90,-3.12,-2.42
12762000-5.81,-1.83,-2.37
12778000-5.82,-0.17,-2.22
12794000-5.75,0.65,-2.32
12811000-5.79,1.38,-2.65
12828000-5.89,2.65,-2.80
12844000-5.87,3.96,-2.77
12861000-5.69,4.64,-2.79
12878000-5.41,4.81,-2.97
12895000-5.02,4.97,-3.19
12911000-4.62,5.35,-3.39
12928000-4.22,5.84,-3.49
12944000-3.79,6.34,-3.41
12961000-3.39,6.66,-3.20
12978000-2.96,6.86,-2.88
12994000-2.36,7.11,-2.42
13011000-1.66,7.36,-1.77
13028000-0.83,7.54,-0.73
130440000.16,7.47,0.37
130620001.38,7.11,1.36
130780002.92,6.48,2.25
130950004.83,5.63,2.98
131110006.87,4.65,3.64
131280008.82,3.65,4.26
1314400010.67,2.58,4.75
1316200012.41,1.27,4.87
1317800014.16,-0.20,4.64
1319500015.81,-1.53,4.36
1321100017.17,-2.76,4.09
1322800018.25,-4.04,3.94
1324500019.19,-5.29,3.83
1326100020.19,-6.30,3.70
1327800021.32,-6.89,3.70
1329500022.36,-6.97,3.98
1331100023.17,-6.52,4.85
1332800023.61,-5.44,6.59
1334500023.38,-3.75,9.35
1336100022.16,-1.51,13.05
1337800020.11,1.09,17.11
1339400017.75,3.65,20.96
1341100015.37,5.93,24.39
1342800013.04,7.89,27.50
1344500010.75,9.66,30.42
134620008.59,11.34,33.19
134780006.52,12.95,35.80
